sample: 0
t: 7.540, n_step: 18, fidelity: 5.254e-01, elapsed_time: 1.283[s]

t: 7.540, n_step: 19, fidelity: 5.081e-01, elapsed_time: 1.058[s]

t: 7.540, n_step: 20, fidelity: 4.912e-01, elapsed_time: 1.468[s]

t: 8.168, n_step: 1, fidelity: 6.805e-01, elapsed_time: 1.263[s]

t: 8.168, n_step: 2, fidelity: 8.479e-01, elapsed_time: 1.258[s]

t: 8.168, n_step: 3, fidelity: 7.769e-01, elapsed_time: 1.269[s]

t: 8.168, n_step: 4, fidelity: 8.528e-01, elapsed_time: 1.268[s]

t: 8.168, n_step: 5, fidelity: 6.663e-01, elapsed_time: 1.293[s]

t: 8.168, n_step: 6, fidelity: 7.914e-01, elapsed_time: 1.272[s]

t: 8.168, n_step: 7, fidelity: 7.696e-01, elapsed_time: 1.047[s]

t: 8.168, n_step: 8, fidelity: 7.433e-01, elapsed_time: 1.439[s]

t: 8.168, n_step: 9, fidelity: 7.177e-01, elapsed_time: 1.270[s]

t: 8.168, n_step: 10, fidelity: 6.928e-01, elapsed_time: 1.269[s]

t: 8.168, n_step: 11, fidelity: 6.690e-01, elapsed_time: 1.269[s]

t: 8.168, n_step: 12, fidelity: 6.456e-01, elapsed_time: 1.277[s]

t: 8.168, n_step: 13, fidelity: 6.237e-01, elapsed_time: 1.076[s]

t: 8.168, n_step: 14, fidelity: 6.023e-01, elapsed_time: 1.519[s]

t: 8.168, n_step: 15, fidelity: 5.818e-01, elapsed_time: 1.286[s]

t: 8.168, n_step: 16, fidelity: 5.621e-01, elapsed_time: 1.273[s]

t: 8.168, n_step: 17, fidelity: 5.430e-01, elapsed_time: 1.297[s]

t: 8.168, n_step: 18, fidelity: 5.248e-01, elapsed_time: 1.288[s]

t: 8.168, n_step: 19, fidelity: 5.075e-01, elapsed_time: 1.059[s]

t: 8.168, n_step: 20, fidelity: 4.905e-01, elapsed_time: 1.454[s]

t: 8.796, n_step: 1, fidelity: 7.137e-01, elapsed_time: 1.265[s]

t: 8.796, n_step: 2, fidelity: 8.505e-01, elapsed_time: 1.266[s]

t: 8.796, n_step: 3, fidelity: 6.853e-01, elapsed_time: 1.273[s]

t: 8.796, n_step: 4, fidelity: 8.518e-01, elapsed_time: 1.257[s]

t: 8.796, n_step: 5, fidelity: 7.187e-01, elapsed_time: 1.277[s]

t: 8.796, n_step: 6, fidelity: 7.515e-01, elapsed_time: 1.290[s]

t: 8.796, n_step: 7, fidelity: 7.616e-01, elapsed_time: 1.291[s]

t: 8.796, n_step: 8, fidelity: 7.403e-01, elapsed_time: 1.268[s]

t: 8.796, n_step: 9, fidelity: 7.164e-01, elapsed_time: 1.047[s]

t: 8.796, n_step: 10, fidelity: 6.922e-01, elapsed_time: 1.491[s]

t: 8.796, n_step: 11, fidelity: 6.684e-01, elapsed_time: 1.284[s]

t: 8.796, n_step: 12, fidelity: 6.454e-01, elapsed_time: 1.291[s]

